Tecomat F2x CP2007I v2.3.061 DataLogger v1.3 (2024-01-09-00:00:00) : Datalog / El_meter ! Type : PERIODIC | DATE : %TDD-MM-YYYY | TIME : %Thh:mm:ss | REAL : %9.f %RF012397 | REAL : %9.f %RF012401 | REAL : %9.f %RF012405 | ,;
DATUM;ÈAS;Vykon L1;Vykon L2;Vykon L3
09-01-2024;10:20:35;     2011;       -0;       -0;
09-01-2024;10:20:45;     2006;        0;       -0;
09-01-2024;10:20:55;     2016;       -0;       -0;
09-01-2024;10:21:05;     2010;        0;       -0;
09-01-2024;10:21:15;     2014;       -0;       -0;
09-01-2024;10:21:25;     2016;       -0;       -0;
09-01-2024;10:21:35;     2024;       -0;       -0;
09-01-2024;10:21:45;     2021;       -0;        0;
09-01-2024;10:21:55;     2022;        0;       -0;
09-01-2024;10:22:05;     2035;        0;       -0;
09-01-2024;10:22:15;     1780;        0;       -0;
09-01-2024;10:22:25;     1791;       -0;       -0;
09-01-2024;10:22:35;     1801;       -0;       -0;
09-01-2024;10:22:45;     1815;        0;       -0;
09-01-2024;10:22:55;     1825;       -0;       -0;
09-01-2024;10:23:05;     1834;       -0;       -0;
09-01-2024;10:23:15;     1847;       -0;        0;
09-01-2024;10:23:25;     1853;        0;       -0;
09-01-2024;10:23:35;     1866;       -0;       -0;
09-01-2024;10:23:45;     1866;       -0;        0;
09-01-2024;10:23:55;     1847;       -0;       -0;
09-01-2024;10:24:05;     1669;        0;       -0;
09-01-2024;10:24:15;     1660;       -0;       -0;
09-01-2024;10:24:25;     1675;       -0;       -0;
09-01-2024;10:24:35;     1670;       -0;       -0;
09-01-2024;10:24:45;     1690;        0;       -0;
09-01-2024;10:24:55;     1700;       -0;       -0;
09-01-2024;10:25:05;     1710;       -0;       -0;
09-01-2024;10:25:15;     1713;       -0;       -0;
09-01-2024;10:25:25;     1704;       -0;       -0;
09-01-2024;10:25:35;     1693;       -0;       -0;
09-01-2024;10:25:45;     1684;       -0;       -0;
09-01-2024;10:25:55;     1670;       -0;       -0;
09-01-2024;10:26:05;     1667;        0;       -0;
09-01-2024;10:26:15;     1483;       -0;       -0;
09-01-2024;10:26:25;     1469;       -0;       -0;
09-01-2024;10:26:35;     1467;       -0;       -0;
09-01-2024;10:26:45;     1552;       -0;       -0;
09-01-2024;10:26:55;     1619;        0;       -0;
09-01-2024;10:27:05;     1661;       -0;       -0;
09-01-2024;10:27:15;     1481;        0;       -0;
09-01-2024;10:27:25;     1469;       -0;       -0;
09-01-2024;10:27:35;     1464;       -0;       -0;
09-01-2024;10:27:45;     1459;        0;       -0;
09-01-2024;10:27:55;     1461;       -0;       -0;
09-01-2024;10:28:05;     1457;       -0;       -0;
09-01-2024;10:28:15;     1459;       -0;       -0;
09-01-2024;10:28:25;     1456;        0;       -0;
09-01-2024;10:28:35;     1453;        0;        0;
09-01-2024;10:28:45;     1454;       -0;       -0;
09-01-2024;10:28:55;     1447;       -0;       -0;
09-01-2024;10:29:05;     1447;       -0;       -0;
09-01-2024;10:29:15;     1444;       -0;       -0;
09-01-2024;10:29:25;     1441;       -0;       -0;
09-01-2024;10:29:35;     1436;       -0;       -0;
09-01-2024;10:29:45;     1433;       -0;       -0;
09-01-2024;10:29:55;     1428;        0;       -0;
09-01-2024;10:30:05;     1428;        0;       -0;
09-01-2024;10:30:15;     1423;        0;       -0;
09-01-2024;10:30:25;     1423;       -0;       -0;
09-01-2024;10:30:35;     1419;       -0;       -0;
09-01-2024;10:30:45;     1415;       -0;       -0;
09-01-2024;10:30:55;     1413;       -0;       -0;
09-01-2024;10:31:05;     1410;        0;       -0;
09-01-2024;10:31:15;     1407;       -0;        0;
09-01-2024;10:31:25;     1406;       -0;       -0;
09-01-2024;10:31:35;     1404;       -0;       -0;
09-01-2024;10:31:45;     1405;       -0;       -0;
09-01-2024;10:31:55;     1401;       -0;       -0;
09-01-2024;10:32:05;     1402;       -0;       -0;
09-01-2024;10:32:15;     1401;        0;       -0;
09-01-2024;10:32:25;     1399;       -0;       -0;
09-01-2024;10:32:35;     1399;       -0;       -0;
09-01-2024;10:32:45;     1400;       -0;       -0;
09-01-2024;10:32:55;     1398;       -0;       -0;
09-01-2024;10:33:05;     1399;       -0;       -0;
09-01-2024;10:33:15;     1398;       -0;       -0;
09-01-2024;10:33:25;     1400;        0;       -0;
09-01-2024;10:33:35;     1399;        0;       -0;
09-01-2024;10:33:45;     1398;       -0;       -0;
09-01-2024;10:33:55;     1399;       -0;       -0;
09-01-2024;10:34:05;     1400;       -0;       -0;
09-01-2024;10:34:15;     1399;        0;       -0;
09-01-2024;10:34:25;     1400;       -0;       -0;
09-01-2024;10:34:35;     1400;       -0;       -0;
09-01-2024;10:34:45;     1400;       -0;       -0;
09-01-2024;10:34:55;     1401;       -0;       -0;
09-01-2024;10:35:05;     1400;       -0;       -0;
09-01-2024;10:35:15;     1400;       -0;       -0;
09-01-2024;10:35:25;     1401;        0;       -0;
09-01-2024;10:35:35;     1402;       -0;       -0;
09-01-2024;10:35:45;     1399;       -0;       -0;
09-01-2024;10:35:55;     1396;       -0;       -0;
09-01-2024;10:36:05;     1397;       -0;       -0;
09-01-2024;10:36:15;     1395;       -0;       -0;
09-01-2024;10:36:25;     1395;        0;       -0;
09-01-2024;10:36:35;     1394;       -0;       -0;
09-01-2024;10:36:45;     1395;       -0;       -0;
09-01-2024;10:36:55;     1396;       -0;       -0;
09-01-2024;10:37:05;     1395;       -0;       -0;
09-01-2024;10:37:15;     1396;       -0;       -0;
09-01-2024;10:37:25;     1396;       -0;       -0;
09-01-2024;10:37:35;     1398;       -0;       -0;
09-01-2024;10:37:45;     1396;       -0;       -0;
09-01-2024;10:37:55;     1396;        0;       -0;
09-01-2024;10:38:05;     1397;       -0;       -0;
09-01-2024;10:38:15;     1395;       -0;       -0;
09-01-2024;10:38:25;     1396;       -0;       -0;
09-01-2024;10:38:35;     1397;       -0;       -0;
09-01-2024;10:38:45;     1396;       -0;       -0;
09-01-2024;10:38:55;     1397;       -0;       -0;
09-01-2024;10:39:05;     1400;       -0;       -0;
09-01-2024;10:39:15;     1397;        0;       -0;
09-01-2024;10:39:25;     1398;       -0;       -0;
09-01-2024;10:39:35;     1399;       -0;       -0;
09-01-2024;10:39:45;     1400;       -0;       -0;
09-01-2024;10:39:55;     1399;       -0;       -0;
09-01-2024;10:40:05;     1402;       -0;       -0;
09-01-2024;10:40:15;     1400;        0;       -0;
09-01-2024;10:40:25;     1401;       -0;       -0;
09-01-2024;10:40:35;     1401;        0;       -0;
09-01-2024;10:40:45;     1403;        0;       -0;
09-01-2024;10:40:55;     1401;       -0;       -0;
09-01-2024;10:41:05;     1401;       -0;       -0;
09-01-2024;10:41:15;     1403;       -0;       -0;
09-01-2024;10:41:25;     1401;       -0;       -0;
09-01-2024;10:41:35;     1402;       -0;       -0;
09-01-2024;10:41:45;     1402;       -0;       -0;
09-01-2024;10:41:55;     1403;       -0;       -0;
09-01-2024;10:42:05;     1404;       -0;       -0;
09-01-2024;10:42:15;     1404;       -0;       -0;
09-01-2024;10:42:25;     1404;       -0;       -0;
09-01-2024;10:42:35;     1404;        0;       -0;
09-01-2024;10:42:45;     1405;        0;       -0;
09-01-2024;10:42:55;     1404;       -0;       -0;
09-01-2024;10:43:05;     1408;       -0;       -0;
09-01-2024;10:43:15;     1404;       -0;       -0;
09-01-2024;10:43:25;     1400;       -0;       -0;
09-01-2024;10:43:35;     1399;       -0;       -0;
09-01-2024;10:43:45;     1398;       -0;       -0;
09-01-2024;10:43:55;     1398;       -0;       -0;
09-01-2024;10:44:05;     1397;       -0;       -0;
09-01-2024;10:44:15;     1398;       -0;       -0;
09-01-2024;10:44:25;     1400;       -0;       -0;
09-01-2024;10:44:35;     1400;       -0;       -0;
09-01-2024;10:44:45;     1399;       -0;        0;
09-01-2024;10:44:55;     1399;       -0;       -0;
09-01-2024;10:45:05;     1398;       -0;       -0;
09-01-2024;10:45:15;     1398;       -0;       -0;
09-01-2024;10:45:25;     1399;       -0;       -0;
09-01-2024;10:45:35;     1399;        0;       -0;
09-01-2024;10:45:45;     1401;       -0;       -0;
09-01-2024;10:45:55;     1402;        0;       -0;
09-01-2024;10:46:05;     1400;       -0;       -0;
09-01-2024;10:46:15;     1399;       -0;       -0;
09-01-2024;10:46:25;     1402;       -0;       -0;
09-01-2024;10:46:35;     1401;       -0;       -0;
09-01-2024;10:46:45;     1402;       -0;       -0;
09-01-2024;10:46:55;     1403;        0;       -0;
09-01-2024;10:47:05;     1402;        0;       -0;
09-01-2024;10:47:15;     1403;        0;       -0;
09-01-2024;10:47:25;     1405;       -0;       -0;
09-01-2024;10:47:35;     1405;       -0;       -0;
09-01-2024;10:47:45;     1406;       -0;       -0;
09-01-2024;10:47:55;     1405;        0;       -0;
09-01-2024;10:48:05;     1404;       -0;       -0;
09-01-2024;10:48:15;     1405;       -0;       -0;
09-01-2024;10:48:25;     1405;       -0;       -0;
09-01-2024;10:48:35;     1408;       -0;        0;
09-01-2024;10:48:45;     1407;       -0;       -0;
09-01-2024;10:48:55;     1407;        0;       -0;
09-01-2024;10:49:05;     1409;       -0;       -0;
09-01-2024;10:49:15;     1409;       -0;       -0;
09-01-2024;10:49:25;     1410;       -0;       -0;
09-01-2024;10:49:35;     1408;       -0;       -0;
09-01-2024;10:49:45;     1410;       -0;       -0;
09-01-2024;10:49:55;     1410;       -0;       -0;
09-01-2024;10:50:05;     1410;       -0;       -0;
09-01-2024;10:50:15;     1269;        0;       -0;
09-01-2024;10:50:25;     1266;        0;       -0;
09-01-2024;10:50:35;     1267;       -0;       -0;
09-01-2024;10:50:45;     1291;        0;       -0;
09-01-2024;10:50:55;     1311;       -0;       -0;
09-01-2024;10:51:05;     1326;       -0;       -0;
09-01-2024;10:51:15;     1341;        0;        0;
09-01-2024;10:51:25;     1348;       -0;       -0;
09-01-2024;10:51:35;     1343;        0;        0;
09-01-2024;10:51:45;     1342;        0;       -0;
09-01-2024;10:51:55;     1341;       -0;       -0;
09-01-2024;10:52:05;     1334;       -0;       -0;
09-01-2024;10:52:15;     1329;        0;       -0;
09-01-2024;10:52:25;     1330;       -0;       -0;
09-01-2024;10:52:35;     1323;       -0;       -0;
09-01-2024;10:52:45;     1327;       -0;       -0;
09-01-2024;10:52:55;     1328;       -0;       -0;
09-01-2024;10:53:05;     1324;       -0;       -0;
09-01-2024;10:53:15;     1165;        0;       -0;
09-01-2024;10:53:25;     1160;       -0;       -0;
09-01-2024;10:53:35;     1169;       -0;       -0;
09-01-2024;10:53:45;     1189;       -0;       -0;
09-01-2024;10:53:55;     1197;        0;       -0;
09-01-2024;10:54:05;     1200;        0;       -0;
09-01-2024;10:54:15;     1202;       -0;       -0;
09-01-2024;10:54:25;     1204;       -0;       -0;
09-01-2024;10:54:35;     1205;       -0;       -0;
09-01-2024;10:54:45;     1209;       -0;       -0;
09-01-2024;10:54:55;     1211;       -0;       -0;
09-01-2024;10:55:05;     1214;       -0;       -0;
09-01-2024;10:55:15;     1218;       -0;       -0;
09-01-2024;10:55:25;     1220;       -0;       -0;
09-01-2024;10:55:35;     1072;        0;       -0;
09-01-2024;10:55:45;     1067;       -0;        0;
09-01-2024;10:55:55;     1066;       -0;       -0;
09-01-2024;10:56:05;     1066;       -0;       -0;
09-01-2024;10:56:15;     1069;       -0;       -0;
09-01-2024;10:56:25;     1071;       -0;       -0;
09-01-2024;10:56:35;     1071;       -0;       -0;
09-01-2024;10:56:45;     1078;       -0;       -0;
09-01-2024;10:56:55;     1076;        0;       -0;
09-01-2024;10:57:05;     1075;        0;       -0;
09-01-2024;10:57:15;     1072;       -0;       -0;
09-01-2024;10:57:25;     1071;       -0;       -0;
09-01-2024;10:57:35;     1068;        0;       -0;
09-01-2024;10:57:45;     1066;        0;       -0;
09-01-2024;10:57:55;     1060;       -0;       -0;
09-01-2024;10:58:05;     1062;       -0;       -0;
09-01-2024;10:58:15;     1063;       -0;       -0;
09-01-2024;10:58:25;     1066;       -0;       -0;
09-01-2024;10:58:35;     1069;        0;       -0;
09-01-2024;10:58:45;     1070;       -0;       -0;
09-01-2024;10:58:55;     1075;        0;       -0;
09-01-2024;10:59:05;     1079;        0;       -0;
09-01-2024;10:59:15;     1076;       -0;       -0;
09-01-2024;10:59:25;     1081;       -0;       -0;
09-01-2024;10:59:35;     1048;       -0;       -0;
09-01-2024;10:59:45;     1044;        0;       -0;
09-01-2024;10:59:55;      912;       -0;       -0;
09-01-2024;11:00:05;      455;        0;       -0;
09-01-2024;11:00:15;      444;        0;       -0;
09-01-2024;11:00:25;      389;       -0;       -0;
09-01-2024;11:00:35;      474;        0;       -0;
09-01-2024;11:00:45;      655;       -0;       -0;
09-01-2024;11:00:55;      884;        0;       -0;
09-01-2024;11:01:05;     1122;       -0;       -0;
09-01-2024;11:01:15;     1269;       -0;       -0;
09-01-2024;11:01:25;     1170;       -0;       -0;
09-01-2024;11:01:35;      851;       -0;        0;
09-01-2024;11:01:45;      873;       -0;       -0;
09-01-2024;11:01:55;      884;       -0;       -0;
09-01-2024;11:02:05;      420;        0;       -0;
09-01-2024;11:02:15;      679;       -0;       -0;
09-01-2024;11:02:25;     1043;        0;       -0;
09-01-2024;11:02:35;     1393;       -0;       -0;
09-01-2024;11:02:45;     1654;        0;       -0;
09-01-2024;11:02:55;     1622;       -0;       -0;
09-01-2024;11:03:05;     1591;       -0;       -0;
09-01-2024;11:03:15;     1380;       -0;       -0;
09-01-2024;11:03:25;     1379;       -0;       -0;
09-01-2024;11:03:35;     1334;       -0;       -0;
09-01-2024;11:03:45;     1514;       -0;       -0;
09-01-2024;11:03:55;     1505;       -0;       -0;
09-01-2024;11:04:05;     1492;       -0;       -0;
09-01-2024;11:04:15;     1500;       -0;       -0;
09-01-2024;11:04:25;     1496;       -0;       -0;
09-01-2024;11:04:35;     1500;       -0;       -0;
09-01-2024;11:04:45;     1507;        0;       -0;
09-01-2024;11:04:55;     1458;       -0;       -0;
09-01-2024;11:05:05;     1356;        0;       -0;
09-01-2024;11:05:15;     1352;       -0;       -0;
09-01-2024;11:05:25;     1357;        0;       -0;
09-01-2024;11:05:35;     1371;       -0;       -0;
09-01-2024;11:05:45;     1370;       -0;       -0;
09-01-2024;11:05:55;     1224;       -0;       -0;
09-01-2024;11:06:05;     1217;       -0;       -0;
09-01-2024;11:06:15;     1227;       -0;       -0;
09-01-2024;11:06:25;     1239;       -0;       -0;
09-01-2024;11:06:35;     1092;       -0;       -0;
09-01-2024;11:06:45;     1092;       -0;       -0;
09-01-2024;11:06:55;     1098;        0;       -0;
09-01-2024;11:07:05;     1115;       -0;       -0;
09-01-2024;11:07:15;     1051;       -0;       -0;
09-01-2024;11:07:25;      947;        0;       -0;
09-01-2024;11:07:35;      946;       -0;       -0;
09-01-2024;11:07:45;      947;        0;       -0;
09-01-2024;11:07:55;      949;       -0;       -0;
09-01-2024;11:08:05;      953;        0;       -0;
09-01-2024;11:08:15;      956;       -0;       -0;
09-01-2024;11:08:25;      959;        0;       -0;
09-01-2024;11:08:35;      953;       -0;       -0;
09-01-2024;11:08:45;      958;       -0;       -0;
09-01-2024;11:08:55;      956;        0;       -0;
09-01-2024;11:09:05;      955;       -0;       -0;
09-01-2024;11:09:15;      945;       -0;       -0;
09-01-2024;11:09:25;      921;       -0;       -0;
09-01-2024;11:09:35;      899;        0;       -0;
09-01-2024;11:09:45;      890;       -0;       -0;
09-01-2024;11:09:55;      913;       -0;       -0;
09-01-2024;11:10:05;      908;       -0;       -0;
09-01-2024;11:10:15;      927;       -0;        0;
09-01-2024;11:10:25;      933;       -0;       -0;
09-01-2024;11:10:35;     1088;       -0;       -0;
09-01-2024;11:10:45;     1059;       -0;       -0;
09-01-2024;11:10:55;     1063;       -0;       -0;
09-01-2024;11:11:05;     1058;       -0;       -0;
09-01-2024;11:11:15;     1050;        0;       -0;
09-01-2024;11:11:25;     1041;       -0;       -0;
09-01-2024;11:11:35;     1035;       -0;       -0;
09-01-2024;11:11:45;     1033;       -0;       -0;
09-01-2024;11:11:55;     1049;        0;       -0;
09-01-2024;11:12:05;     1071;       -0;       -0;
09-01-2024;11:12:15;     1070;       -0;       -0;
09-01-2024;11:12:25;     1080;       -0;       -0;
09-01-2024;11:12:35;     1093;       -0;       -0;
09-01-2024;11:12:45;     1104;       -0;       -0;
09-01-2024;11:12:55;      947;        0;        0;
09-01-2024;11:13:05;      941;       -0;        0;
09-01-2024;11:13:15;      932;        0;       -0;
09-01-2024;11:13:25;      913;       -0;       -0;
09-01-2024;11:13:35;      919;       -0;       -0;
09-01-2024;11:13:45;      935;       -0;       -0;
09-01-2024;11:13:55;      946;        0;       -0;
09-01-2024;11:14:05;      949;       -0;       -0;
09-01-2024;11:14:15;      947;       -0;       -0;
09-01-2024;11:14:25;      943;       -0;       -0;
09-01-2024;11:14:35;      913;        0;       -0;
09-01-2024;11:14:45;      948;       -0;       -0;
09-01-2024;11:14:55;      948;       -0;       -0;
09-01-2024;11:15:05;      953;       -0;       -0;
09-01-2024;11:15:15;      953;        0;       -0;
09-01-2024;11:15:25;      943;        0;       -0;
09-01-2024;11:15:35;      931;        0;       -0;
09-01-2024;11:15:45;      920;       -0;       -0;
09-01-2024;11:15:55;      911;        0;       -0;
09-01-2024;11:16:05;      903;       -0;       -0;
09-01-2024;11:16:15;      897;       -0;       -0;
09-01-2024;11:16:25;      893;        0;        0;
09-01-2024;11:16:35;      890;       -0;       -0;
09-01-2024;11:16:45;      889;       -0;       -0;
09-01-2024;11:16:55;      889;        0;       -0;
09-01-2024;11:17:05;      888;        0;       -0;
09-01-2024;11:17:15;      886;       -0;       -0;
09-01-2024;11:17:25;      882;       -0;       -0;
09-01-2024;11:17:35;      882;       -0;       -0;
09-01-2024;11:17:45;      886;       -0;       -0;
09-01-2024;11:17:55;      887;       -0;       -0;
09-01-2024;11:18:05;      890;       -0;       -0;
09-01-2024;11:18:15;      895;       -0;       -0;
09-01-2024;11:18:25;      898;        0;       -0;
09-01-2024;11:18:35;      904;       -0;       -0;
09-01-2024;11:18:45;      905;        0;       -0;
09-01-2024;11:18:55;      902;       -0;       -0;
09-01-2024;11:19:05;      907;        0;       -0;
09-01-2024;11:19:15;      906;        0;       -0;
09-01-2024;11:19:25;      903;       -0;       -0;
09-01-2024;11:19:35;      902;       -0;       -0;
09-01-2024;11:19:45;      900;       -0;       -0;
09-01-2024;11:19:55;      900;       -0;       -0;
09-01-2024;11:20:05;      899;       -0;       -0;
09-01-2024;11:20:15;      900;       -0;       -0;
09-01-2024;11:20:25;      898;       -0;       -0;
09-01-2024;11:20:35;      897;       -0;       -0;
09-01-2024;11:20:45;      898;       -0;       -0;
09-01-2024;11:20:55;      897;       -0;       -0;
09-01-2024;11:21:05;      897;        0;       -0;
09-01-2024;11:21:15;      896;        0;       -0;
09-01-2024;11:21:25;      896;       -0;       -0;
09-01-2024;11:21:35;      895;       -0;       -0;
09-01-2024;11:21:45;      895;       -0;       -0;
09-01-2024;11:21:55;      894;       -0;        0;
09-01-2024;11:22:05;      894;       -0;        0;
09-01-2024;11:22:15;      893;       -0;       -0;
09-01-2024;11:22:25;      893;        0;       -0;
09-01-2024;11:22:35;      892;       -0;       -0;
09-01-2024;11:22:45;      892;       -0;       -0;
09-01-2024;11:22:55;      887;       -0;       -0;
09-01-2024;11:23:05;      890;       -0;       -0;
09-01-2024;11:23:15;      891;       -0;       -0;
09-01-2024;11:23:25;      889;       -0;       -0;
09-01-2024;11:23:35;      889;       -0;       -0;
09-01-2024;11:23:45;      889;       -0;       -0;
09-01-2024;11:23:55;      889;       -0;       -0;
09-01-2024;11:24:05;      889;        0;       -0;
09-01-2024;11:24:15;      889;       -0;       -0;
09-01-2024;11:24:25;      891;       -0;       -0;
09-01-2024;11:24:35;      890;        0;       -0;
09-01-2024;11:24:45;      889;        0;       -0;
09-01-2024;11:24:55;      887;       -0;       -0;
09-01-2024;11:25:05;      887;        0;       -0;
09-01-2024;11:25:15;      887;       -0;       -0;
09-01-2024;11:25:25;      886;        0;       -0;
09-01-2024;11:25:35;      885;        0;       -0;
09-01-2024;11:25:45;      886;       -0;       -0;
09-01-2024;11:25:55;      885;       -0;       -0;
09-01-2024;11:26:05;     1006;       -0;       -0;
09-01-2024;11:26:15;     1348;       -0;       -0;
09-01-2024;11:26:25;     1661;        0;       -0;
09-01-2024;11:26:35;     1585;       -0;       -0;
09-01-2024;11:26:45;     1574;       -0;       -0;
09-01-2024;11:26:55;     1518;       -0;       -0;
09-01-2024;11:27:05;     1496;       -0;       -0;
09-01-2024;11:27:15;     1434;        0;       -0;
09-01-2024;11:27:25;     1465;       -0;       -0;
09-01-2024;11:27:35;     1239;       -0;       -0;
09-01-2024;11:27:45;     1023;        0;       -0;
09-01-2024;11:27:55;      979;       -0;       -0;
09-01-2024;11:28:05;      994;       -0;       -0;
09-01-2024;11:28:15;     1108;       -0;       -0;
09-01-2024;11:28:25;     1120;       -0;       -0;
09-01-2024;11:28:35;     1125;        0;       -0;
09-01-2024;11:28:45;     1137;        0;       -0;
09-01-2024;11:28:55;     1141;       -0;       -0;
09-01-2024;11:29:05;     1143;        0;       -0;
09-01-2024;11:29:15;     1139;       -0;       -0;
09-01-2024;11:29:25;     1150;       -0;       -0;
09-01-2024;11:29:35;     1156;        0;       -0;
09-01-2024;11:29:45;     1169;       -0;       -0;
09-01-2024;11:29:55;     1180;       -0;       -0;
09-01-2024;11:30:05;     1201;        0;        0;
09-01-2024;11:30:15;     1196;        0;       -0;
09-01-2024;11:30:25;     1204;       -0;       -0;
09-01-2024;11:30:35;     1215;        0;       -0;
09-01-2024;11:30:45;     1206;       -0;       -0;
09-01-2024;11:30:55;     1208;       -0;       -0;
09-01-2024;11:31:05;     1235;       -0;       -0;
09-01-2024;11:31:15;     1280;       -0;       -0;
09-01-2024;11:31:25;     1312;        0;       -0;
09-01-2024;11:31:35;     1311;       -0;       -0;
09-01-2024;11:31:45;     1306;       -0;       -0;
09-01-2024;11:31:55;     1140;       -0;       -0;
09-01-2024;11:32:05;     1114;       -0;       -0;
09-01-2024;11:32:15;     1094;       -0;       -0;
09-01-2024;11:32:25;     1079;       -0;       -0;
09-01-2024;11:32:35;     1066;        0;       -0;
09-01-2024;11:32:45;     1056;       -0;        0;
09-01-2024;11:32:55;     1050;        0;       -0;
09-01-2024;11:33:05;     1043;       -0;       -0;
09-01-2024;11:33:15;     1039;       -0;       -0;
09-01-2024;11:33:25;     1034;       -0;       -0;
09-01-2024;11:33:35;      893;       -0;       -0;
09-01-2024;11:33:45;      884;        0;       -0;
09-01-2024;11:33:55;      883;       -0;        0;
09-01-2024;11:34:05;      883;        0;       -0;
09-01-2024;11:34:15;      875;       -0;       -0;
09-01-2024;11:34:25;      890;        0;       -0;
09-01-2024;11:34:35;      896;       -0;       -0;
09-01-2024;11:34:45;      899;       -0;       -0;
09-01-2024;11:34:55;      910;       -0;       -0;
09-01-2024;11:35:05;      907;        0;       -0;
09-01-2024;11:35:15;      902;       -0;       -0;
09-01-2024;11:35:25;      901;       -0;       -0;
09-01-2024;11:35:35;      905;       -0;       -0;
09-01-2024;11:35:45;      903;        0;       -0;
09-01-2024;11:35:55;      900;        0;       -0;
09-01-2024;11:36:05;      899;       -0;       -0;
09-01-2024;11:36:15;      898;        0;       -0;
09-01-2024;11:36:25;      900;        0;       -0;
09-01-2024;11:36:35;      898;       -0;       -0;
09-01-2024;11:36:45;      898;       -0;       -0;
09-01-2024;11:36:55;      897;        0;       -0;
09-01-2024;11:37:05;      897;       -0;       -0;
09-01-2024;11:37:15;      898;       -0;       -0;
09-01-2024;11:37:25;      897;        0;       -0;
09-01-2024;11:37:35;      897;        0;       -0;
09-01-2024;11:37:45;      897;       -0;       -0;
09-01-2024;11:37:55;      897;       -0;       -0;
09-01-2024;11:38:05;      898;       -0;       -0;
09-01-2024;11:38:15;      897;       -0;       -0;
09-01-2024;11:38:25;      898;        0;       -0;
09-01-2024;11:38:35;      897;       -0;       -0;
09-01-2024;11:38:45;      898;       -0;       -0;
09-01-2024;11:38:55;      897;       -0;       -0;
09-01-2024;11:39:05;      898;        0;       -0;
09-01-2024;11:39:15;      897;       -0;       -0;
09-01-2024;11:39:25;      896;       -0;       -0;
09-01-2024;11:39:35;      897;        0;       -0;
09-01-2024;11:39:45;      897;        0;       -0;
09-01-2024;11:39:55;      897;        0;       -0;
09-01-2024;11:40:05;      897;        0;       -0;
09-01-2024;11:40:15;      897;       -0;       -0;
09-01-2024;11:40:25;      897;       -0;        0;
09-01-2024;11:40:35;      896;       -0;        0;
09-01-2024;11:40:45;      897;        0;       -0;
09-01-2024;11:40:55;      895;       -0;       -0;
09-01-2024;11:41:05;      897;        0;       -0;
09-01-2024;11:41:15;      897;       -0;       -0;
09-01-2024;11:41:25;      896;       -0;       -0;
09-01-2024;11:41:35;      896;       -0;       -0;
09-01-2024;11:41:45;      895;       -0;       -0;
09-01-2024;11:41:55;      895;        0;       -0;
09-01-2024;11:42:05;      894;       -0;       -0;
09-01-2024;11:42:15;      893;       -0;       -0;
09-01-2024;11:42:25;      892;       -0;       -0;
09-01-2024;11:42:35;      892;       -0;       -0;
09-01-2024;11:42:45;      891;       -0;       -0;
09-01-2024;11:42:55;      891;       -0;       -0;
09-01-2024;11:43:05;      891;        0;       -0;
09-01-2024;11:43:15;      891;       -0;       -0;
09-01-2024;11:43:25;      891;        0;       -0;
09-01-2024;11:43:35;      891;       -0;       -0;
09-01-2024;11:43:45;      892;       -0;       -0;
09-01-2024;11:43:55;      892;       -0;       -0;
09-01-2024;11:44:05;      893;       -0;       -0;
09-01-2024;11:44:15;      891;       -0;       -0;
09-01-2024;11:44:25;      889;        0;       -0;
09-01-2024;11:44:35;      889;       -0;       -0;
09-01-2024;11:44:45;      889;       -0;       -0;
09-01-2024;11:44:55;      888;        0;       -0;
09-01-2024;11:45:05;      887;       -0;       -0;
09-01-2024;11:45:15;      886;       -0;       -0;
09-01-2024;11:45:25;      885;        0;       -0;
09-01-2024;11:45:35;      885;       -0;       -0;
09-01-2024;11:45:45;      885;       -0;       -0;
09-01-2024;11:45:55;      884;       -0;       -0;
09-01-2024;11:46:05;      884;       -0;       -0;
09-01-2024;11:46:15;      884;        0;       -0;
09-01-2024;11:46:25;      884;        0;       -0;
09-01-2024;11:46:35;      884;       -0;       -0;
09-01-2024;11:46:45;      883;        0;       -0;
09-01-2024;11:46:55;      883;        0;       -0;
09-01-2024;11:47:05;      883;       -0;       -0;
09-01-2024;11:47:15;      883;        0;        0;
09-01-2024;11:47:25;      882;        0;       -0;
09-01-2024;11:47:35;      882;       -0;       -0;
09-01-2024;11:47:45;      882;        0;       -0;
09-01-2024;11:47:55;     1063;       -0;        0;
09-01-2024;11:48:05;     1485;       -0;       -0;
09-01-2024;11:48:15;     1604;        0;       -0;
09-01-2024;11:48:25;     1551;       -0;        0;
09-01-2024;11:48:35;     1588;        0;       -0;
09-01-2024;11:48:45;     1478;       -0;        0;
09-01-2024;11:48:55;     1463;        0;       -0;
09-01-2024;11:49:05;     1417;       -0;        0;
09-01-2024;11:49:15;     1416;        0;       -0;
09-01-2024;11:49:25;     1163;       -0;       -0;
09-01-2024;11:49:35;     1003;        0;        0;
09-01-2024;11:49:45;      968;       -0;        0;
09-01-2024;11:49:55;     1095;       -0;       -0;
09-01-2024;11:50:05;     1109;       -0;       -0;
09-01-2024;11:50:15;     1117;        0;       -0;
09-01-2024;11:50:25;     1123;       -0;        0;
09-01-2024;11:50:35;     1130;        0;       -0;
09-01-2024;11:50:45;     1283;        0;        0;
09-01-2024;11:50:55;     1285;       -0;       -0;
09-01-2024;11:51:05;     1309;        0;       -0;
09-01-2024;11:51:15;     1312;       -0;       -0;
09-01-2024;11:51:25;     1189;       -0;       -0;
